seller,Noun
sellers,Unknown
selling,Verb (usu participle)
sells,Unknown
selves,Noun
send,Verb (usu participle) or Verb (transitive) or Noun
sending,Verb (usu participle) or Verb (intransitive)
sends,Unknown
senior,Adjective or Noun
seniority,Noun
seniors,Unknown
sense,Noun or Verb (transitive)
sensed,Verb (usu participle)
senseless,Adjective
senses,Unknown
sensible,Adjective or Noun
sensibly,Adverb
sent,Verb (usu participle)
sentence,Noun or Verb (transitive)
sentences,Unknown
separate,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Adjective
separated,Verb (usu participle)
separately,Adverb
separates,Noun
separating,Verb (usu participle)
separation,Noun
separations,Unknown
series,Noun
serious,Adjective
seriously,Adverb
seriousness,Noun
servant,Noun
servants,Unknown
serve,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive)
served,Verb (usu participle)
server,Noun
servers,Unknown
serves,Unknown
service,Noun or Verb (transitive)
services,Noun
session,Noun
sessions,Plural Noun
set,Verb (usu participle) or Verb (intransitive) or Noun or Adjective
sets,Unknown
settle,Verb (transitive) or Verb (intransitive) or Noun
settled,Verb (usu participle)
settlement,Noun
settlements,Unknown
settler,Noun
settlers,Unknown
settles,Unknown
seven,Noun or Definite Article
seventeen,Noun or Definite Article
seventeenth,Adjective or Noun
seventh,Adjective or Noun or Adverb
seventies,Unknown
seventieth,Adjective or Noun
seventy,Noun or Definite Article
several,Definite Article or Adjective
severe,Adjective
severely,Adverb
severest,Adjective
severity,Noun
shake,Verb (usu participle) or Verb (transitive) or Noun
shaken,Verb (usu participle)
shakes,Unknown
shakily,Unknown
shaking,Noun or Verb (usu participle)
shaky,Adjective
shall,Verb (usu participle)
shame,Noun or Verb (transitive)
shamed,Verb (usu participle)
shameful,Adjective
shamefully,Unknown
shameless,Adjective
shamelessly,Adverb
shames,Unknown
shan(|)t,Unknown
shape,Noun or Verb (usu participle) or Verb (transitive)
shaped,Adjective or Verb (usu participle)
shapeless,Adjective
shapely,Adjective
shapes,Unknown
shaping,Verb (usu participle)
share,Noun or Verb (transitive)
shared,Unknown
shares,Unknown
sharing,Unknown
sharp,Adjective or Adverb or Noun or Verb (transitive)
sharpen,Verb (usu participle)
sharpened,Unknown
sharpener,Unknown
sharpeners,Unknown
sharpening,Unknown
sharpens,Unknown
sharper,Noun
sharpest,Unknown
sharply,Adverb
sharpness,Noun
she,Pronoun or Noun
shed,Noun
shedding,Verb (usu participle)
sheds,Unknown
sheep,Noun
sheet,Noun or Verb (transitive)
sheets,Unknown
ship,Noun or Verb (usu participle)
ships,Unknown
shirt,Noun
shirts,Unknown
shock,Verb (usu participle) or Noun or Verb (transitive) or Adjective
shocked,Unknown
shocking,Adjective
shockingly,Adverb
shocks,Unknown
shoe,Noun or Verb (usu participle) or Verb (transitive)
shoes,Plural Noun
shook,Noun or Verb (usu participle)
shoot,Verb (usu participle) or Verb (transitive) or Noun or Interjection or Verb (intransitive)
shooting,Verb (usu participle)
shoots,Unknown
shop,Noun or Verb (usu participle)
shopped,Noun or Verb (usu participle)
shopper,Noun
shoppers,Unknown
shopping,Noun
shops,Unknown
short,Adjective or Adverb or Noun or Verb (usu participle)
shortage,Noun
shortages,Unknown
shorten,Verb (usu participle) or Verb (transitive)
shortened,Unknown
shortens,Unknown
shorter,Unknown
shortest,Unknown
shortness,Noun
shot,Noun or Verb (usu participle) or Adjective
shots,Plural Noun
should,Verb (usu participle)
shoulder,Noun or Verb (transitive)
shouldered,Unknown
shouldering,Unknown
shoulders,Unknown
shouldn(|)t,Unknown
shout,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
shouted,Unknown
shouting,Unknown
shouts,Unknown
show,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
showed,Verb (usu participle)
shower,Noun or Verb (transitive) or Verb (intransitive)
showered,Unknown
showering,Unknown
showers,Unknown
showing,Noun
shown,Verb (usu participle)
shows,Unknown
shut,Verb (usu participle) or Verb (transitive) or Adjective or Noun
shuts,Unknown
shutting,Unknown
sick,Adjective or Noun or Verb (usu participle)
sicken,Verb (usu participle) or Verb (intransitive)
sickened,Unknown
sickening,Adjective
sickeningly,Adverb
sickens,Unknown
sicker,Adjective or Adverb
sickest,Unknown
sickly,Adjective or Adverb
sickness,Noun
side,Noun or Adjective or Verb (intransitive) or Verb (transitive)
sided,Verb (usu participle)
sides,Unknown
siding,Noun
sight,Noun or Verb (transitive)
sighted,Adjective
sights,Unknown
sign,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
signal,Noun or Adjective or Verb (usu participle)
signaling,Unknown
signalled,Unknown
signalling,Verb (usu participle)
signals,Unknown
signed,Unknown
signing,Unknown
signs,Unknown
silliness,Noun
silly,Adjective or Noun
simple,Adjective or Noun
simpler,Unknown
simplest,Unknown
simplicity,Noun
simplification,Unknown
simplified,Unknown
simplifies,Unknown
simplify,Verb (usu participle)
simplifying,Unknown
simply,Adverb
sin,Noun or Verb (intransitive)
since,Preposition or Conjunction or Adverb
sing,Verb (usu participle) or Verb (intransitive) or Noun or Verb (transitive)
singer,Noun
singers,Unknown
singing,Unknown
single,Adjective or Noun or Verb (transitive)
sings,Unknown
sink,Verb (usu participle) or Noun
sinking,Noun
sinks,Unknown
sinned,Verb (usu participle)
sinner,Noun
sinners,Unknown
sinning,Verb (usu participle)
sins,Unknown
sir,Noun
sister,Noun
sisters,Unknown
sit,Verb (usu participle) or Verb (transitive)
sits,Unknown
sitting,Noun
situated,Verb (usu participle)
situation,Noun
situations,Unknown
six,Noun or Definite Article
sixes,Unknown
sixteen,Noun or Adjective
sixteenth,Adjective or Noun
sixteenths,Unknown
sixth,Adjective or Noun or Adverb
sixthly,Adverb
sixths,Unknown
sixties,Plural Noun
sixtieth,Adjective or Noun
sixtieths,Unknown
sixty,Noun or Definite Article
size,Noun or Verb (usu participle) or Verb (transitive)
sizes,Unknown
skies,Unknown
skilful,Adjective
skilfully,Adverb
skill,Noun
skilled,Adjective
skillful,Adjective
skills,Unknown
skin,Noun or Verb (usu participle) or Adjective
skins,Unknown
sky,Noun or Verb (usu participle)
sleep,Noun or Verb (usu participle)
sleepily,Adverb
sleepiness,Noun
sleeping,Noun or Verb (usu participle) or Adjective
sleepless,Adjective
sleeps,Verb (intransitive) or Noun
sleepy,Adjective
slept,Verb (usu participle)
slid,Verb (usu participle)
slide,Verb (usu participle) or Verb (intransitive) or Noun
slides,Unknown
sliding,Adjective
slight,Adjective or Verb (transitive) or Noun
slightest,Unknown
slightly,Adverb
slip,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
slipped,Unknown
slipping,Unknown
slips,Unknown
slow,Adjective or Adverb or Verb (usu participle)
slowed,Unknown
slower,Unknown
slowest,Unknown
slowing,Unknown
slowly,Adverb
slowness,Noun
slows,Unknown
small,Adjective or Adverb or Noun
smaller,Unknown
smallest,Unknown
smallness,Unknown
smart,Adjective or Verb (usu participle) or Noun or Adverb
smarten,Verb (usu participle) or Verb (transitive)
smartens,Unknown
smarter,Unknown
smartest,Unknown
smartly,Adverb
smartness,Unknown
smash,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun or Adverb
smashed,Adjective
smashes,Unknown
smashing,Adjective
smell,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
smelled,Verb (usu participle)
smelling,Unknown
smells,Unknown
smelt,Verb (transitive) or Noun or Verb (usu participle)
smile,Noun or Verb (intransitive) or Verb (transitive)
smiled,Verb (usu participle)
smiles,Unknown
smiling,Verb (usu participle)
smoke,Noun or Verb (transitive) or Verb (intransitive)
smoked,Verb (usu participle)
smokefree,Unknown
smokeless,Adjective
smoker,Noun
smokers,Unknown
smokes,Unknown
smoking,Noun or Verb (usu participle)
smoky,Adjective
snow,Noun or Verb (intransitive) or Verb (transitive)
snowed,Unknown
snowing,Unknown
snows,Unknown
snowy,Adjective
so,Adverb or Conjunction or Pronoun or Adjective or Interjection or Noun
social,Adjective or Noun
socially,Unknown
societies,Plural Noun
society,Noun
sock,Noun or Verb (transitive) or Verb (usu participle)
socks,Plural Noun
soft,Adjective or Adverb or Noun or Interjection
soften,Verb (usu participle)
softened,Unknown
softening,Unknown
softens,Unknown
softer,Unknown
softest,Unknown
softly,Adverb
softness,Noun
sold,Verb (usu participle) or Adjective
solicitor,Noun
solicitors,Unknown
solid,Adjective or Noun
solidified,Verb (usu participle)
solidifies,Unknown
solidify,Verb (usu participle)
solidifying,Verb (usu participle)
solidly,Adverb
solids,Unknown
solution,Noun
solutions,Unknown
solve,Verb (transitive)
solved,Verb (transitive)
solves,Unknown
solving,Verb (transitive)
some,Definite Article or Adverb
somebody,Pronoun or Noun
somehow,Adverb
someone,Pronoun
something,Pronoun or Adverb
sometimes,Adverb
somewhere,Adverb
son,Noun
song,Noun
songs,Unknown
sonny,Noun
sons,Unknown
soon,Adverb
sooner,Adverb
soonest,Unknown
sorry,Adjective or Interjection
sort,Noun or Verb (transitive) or Verb (intransitive)
sorted,Unknown
sorting,Unknown
sorts,Unknown
sound,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Adjective or Adverb
sounded,Unknown
sounding,Adjective or Noun
soundless,Adjective
soundlessly,Adverb
sounds,Unknown
south,Noun or Adjective or Adverb
southeast,Noun or Adjective or Adverb
southeastern,Adjective
southerly,Adjective or Adverb or Noun
southern,Adjective
southward,Adjective or Adverb or Noun
southwards,Adverb
southwest,Noun or Adjective or Adverb
southwestern,Adjective
space,Noun or Verb (transitive)
spaced,Unknown
spaces,Unknown
spacing,Noun
spacious,Adjective
spaciously,Adverb
spaciousness,Noun
Spain,Noun
Spanish,Noun or Adjective
spare,Verb (transitive) or Verb (intransitive) or Adjective or Noun
spared,Verb (usu participle)
spares,Unknown
sparing,Adjective
sparingly,Adverb
speak,Verb (usu participle) or Verb (intransitive) or Verb (transitive)
speaker,Noun
speakers,Unknown
speaking,Adjective
speaks,Unknown
special,Adjective or Noun
specialisation,Noun
specialise,Verb (intransitive) or Verb (transitive)
specialised,Verb (intransitive) or Verb (transitive)
specialises,Unknown
specialising,Verb (intransitive) or Verb (transitive)
specialist,Noun
specialists,Unknown
specialities,Unknown
speciality,Noun
specialization,Noun
specializations,Unknown
specialize,Verb (intransitive) or Verb (transitive)
specialized,Unknown
specializes,Unknown
specializing,Unknown
specially,Adverb
specialty,Noun
sped,Verb (usu participle)
speech,Noun
speeches,Unknown
speechless,Adjective
speed,Noun or Verb (usu participle)
speeded,Verb (usu participle)
speedily,Adverb
speeding,Verb (usu participle)
speeds,Unknown
speedy,Adjective
spell,Verb (usu participle) or Verb (transitive) or Noun
spelled,Unknown
spelling,Noun
spellings,Unknown
spells,Unknown
spelt,Verb (usu participle) or Noun
spend,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
spender,Noun
spenders,Unknown
spending,Verb (usu participle)
spends,Plural Noun
spent,Verb (usu participle) or Adjective
spirit,Noun or Verb (transitive)
spirits,Unknown
spiritual,Adjective or Noun
spirituality,Noun
spiritually,Unknown
split,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
splits,Noun
splitting,Adjective or Noun
spoke,Verb (usu participle) or Noun or Verb (transitive)
spoken,Verb (usu participle) or Adjective
sponsor,Noun or Verb (transitive)
sponsored,Unknown
sponsoring,Unknown
sponsors,Unknown
sponsorship,Unknown
sport,Noun or Verb (transitive) or Verb (intransitive)
sporting,Adjective
sports,Noun
spot,Noun or Verb (usu participle)
spotless,Adjective
spotlessly,Adverb
spotlessness,Noun
spots,Unknown
spotted,Adjective
sprang,Verb (usu participle)
spread,Verb (usu participle) or Verb (transitive) or Noun or Adjective
spreading,Unknown
spreads,Unknown
spring,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
springing,Noun
springs,Unknown
sprung,Verb (usu participle)
sq,Noun
square,Noun or Adjective or Verb (usu participle) or Adverb
squarely,Adverb
squares,Unknown
st,Verb (transitive) or Verb (intransitive) or Noun
stabiliser,Noun
stabilisers,Unknown
stability,Noun
stabilizer,Noun
stabilizers,Unknown
staff,Noun or Verb (usu participle)
stage,Noun or Verb (transitive) or Verb (intransitive)
staged,Adjective or Verb (usu participle)
stages,Unknown
staging,Noun
stair,Noun
stairs,Plural Noun
stall,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
stalled,Unknown
stalling,Unknown
stalls,Unknown
stamp,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
stamped,Unknown
stamping,Unknown
stamps,Unknown
stand,Verb (usu participle) or Verb (transitive) or Noun
standard,Noun or Adjective
standardisation,Unknown
standardise,Verb (transitive) or Verb (intransitive)
standardised,Unknown
standardising,Unknown
standardization,Noun
standardize,Verb (usu participle) or Verb (transitive)
standardized,Verb (usu participle)
standardizing,Verb (usu participle)
standards,Unknown
standing,Noun or Adjective
stands,Plural Noun
star,Noun or Verb (usu participle) or Adjective
stardom,Noun
starred,Adjective
starring,Verb (usu participle)
starry,Adjective
stars,Unknown
start,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
started,Unknown
starting,Unknown
starts,Unknown
state,Noun or Verb (transitive)
stated,Adjective
statement,Noun
statements,Unknown
states,Unknown
stating,Verb (usu participle)
station,Noun or Verb (transitive)
stations,Unknown
stay,Verb (intransitive) or Verb (transitive) or Noun
stayed,Verb (usu participle)
staying,Verb (usu participle)
stays,Plural Noun
steel,Noun or Verb (transitive)
steely,Unknown
step,Noun or Verb (usu participle)
stepped,Verb (usu participle)
stepping,Verb (usu participle)
steps,Unknown
stick,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
sticker,Noun
stickers,Unknown
sticking,Verb (usu participle)
sticks,Unknown
still,Adjective or Adverb or Noun or Verb (usu participle) or Verb (transitive)
stiller,Noun
stillest,Unknown
stillness,Noun
stock,Noun or Adjective or Verb (transitive) or Verb (intransitive)
stocked,Unknown
stocks,Plural Noun
stone,Noun or Adverb or Verb (usu participle) or Verb (transitive)
stoned,Adjective
stones,Plural Noun
stony,Adjective
stood,Verb (usu participle)
stop,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
stoppage,Noun
stoppages,Unknown
stopped,Adjective
stopping,Noun or Adjective
stops,Noun
storage,Noun
store,Verb (transitive) or Verb (intransitive) or Noun
stored,Verb (usu participle)
stores,Plural Noun
stories,Plural Noun
storing,Verb (usu participle)
story,Noun or Verb (usu participle) or Verb (transitive)
straight,Adjective or Adverb or Noun
straighten,Verb (usu participle)
straightened,Unknown
straightening,Unknown
straightens,Unknown
straighter,Unknown
straightest,Unknown
strange,Adjective or Adverb
strangely,Adverb
strangeness,Noun
stranger,Noun
strangers,Unknown
strangest,Adjective
street,Noun
streets,Unknown
strength,Noun
strengthen,Verb (usu participle)
strengthened,Unknown
strengthening,Unknown
strengthens,Unknown
strengths,Unknown
stretch,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive)
stretched,Unknown
stretches,Unknown
stretching,Unknown
strike,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
striker,Noun
strikers,Unknown
strikes,Unknown
striking,Adjective
strip,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
stripped,Verb (usu participle)
strips,Unknown
strong,Adjective or Adverb
stronger,Unknown
strongest,Unknown
strongly,Unknown
struck,Verb (usu participle) or Adjective
struggle,Verb (intransitive) or Noun
struggled,Verb (usu participle)
struggles,Unknown
struggling,Verb (usu participle)
stuck,Verb (usu participle) or Adjective
student,Noun
students,Unknown
studied,Adjective
studies,Plural Noun
studious,Adjective
studiously,Adverb
study,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
studying,Unknown
stuff,Verb (usu participle) or Verb (intransitive) or Noun
stuffed,Adjective
stuffing,Noun
stuffs,Unknown
stupid,Adjective
stupidest,Unknown
stupidity,Noun
stupidly,Adverb
stylist,Noun
stylistic,Adjective
stylistically,Adverb
stylistics,Unknown
stylists,Unknown
sub,Noun or Verb (usu participle)
subclass,Noun or Verb (transitive)
subclasses,Unknown
subcommittee,Unknown
subcommittees,Unknown
subgroup,Noun
subgroups,Unknown
subject,Noun or Adjective or Adverb or Verb (usu participle) or Verb (transitive)
subjected,Unknown
subjects,Unknown
subsection,Noun
subsections,Unknown
substandard,Adjective
substantial,Adjective or Noun
substantially,Adverb
subsystem,Unknown
subsystems,Unknown
subtype,Noun
subtypes,Unknown
succeed,Verb (intransitive)
succeeded,Unknown
succeeding,Unknown
succeeds,Unknown
success,Noun
successes,Unknown
successful,Adjective
successfully,Adverb
such,Definite Article or Adverb
sudden,Adjective or Noun or Adverb
suddenly,Adverb
suddenness,Noun
sue,Verb (usu participle)
sued,Verb (usu participle)
sues,Unknown
suffer,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
suffered,Unknown
sufferer,Noun
sufferers,Unknown
suffering,Noun
sufferings,Unknown
suffers,Unknown
sugar,Noun or Verb (transitive) or Verb (intransitive)
sugars,Unknown
suggest,Verb (transitive)
suggested,Unknown
suggesting,Unknown
suggestion,Noun
suggestions,Unknown
suggests,Unknown
suing,Verb (usu participle)
suit,Noun or Verb (usu participle) or Verb (transitive)
suitable,Adjective
suitably,Adverb
suits,Unknown
summer,Noun or Adverb or Verb (intransitive) or Verb (transitive)
summers,Unknown
summery,Unknown
sun,Noun or Verb (usu participle)
Sunday,Noun
Sundays,Adverb
sung,Verb (usu participle) or Adjective
sunk,Verb (usu participle) or Adjective or Noun
sunken,Verb (usu participle) or Adjective
sunlight,Noun
sunny,Adjective
suns,Unknown
sunshine,Noun
super,Adjective or Noun or Interjection
supplied,Verb (usu participle)
supplier,Noun
suppliers,Unknown
supplies,Verb (usu participle)
supply,Verb (usu participle) or Verb (transitive) or Noun or Adverb
supplying,Verb (usu participle)
support,Verb (transitive) or Noun
supported,Unknown
supporter,Noun
supporters,Unknown
supporting,Adjective
supportive,Unknown
supports,Unknown
suppose,Verb (transitive)
supposed,Adjective
supposedly,Adverb
supposes,Unknown
supposing,Verb (usu participle)
sure,Adjective or Adverb
surely,Adverb
surest,Adjective
surface,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
surfaced,Verb (usu participle)
surfaces,Unknown
surprise,Verb (transitive) or Noun
surprised,Verb (usu participle)
surprises,Unknown
surprising,Adjective
surprisingly,Adverb
survey,Verb (usu participle) or Verb (transitive) or Noun
surveyor,Noun
surveyors,Unknown
suspect,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun or Adjective
suspected,Unknown
suspecting,Unknown
suspects,Unknown
swam,Verb (usu participle)
swear,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
swearing,Verb (usu participle)
swears,Unknown
sweet,Adjective or Adverb or Noun
sweeten,Verb (usu participle)
sweetened,Unknown
sweetener,Noun
sweeteners,Unknown
sweetening,Noun
sweetens,Unknown
sweeter,Unknown
sweetest,Unknown
sweetly,Adverb
sweetness,Noun
sweets,Unknown
swim,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive)
swimming,Noun or Verb (usu participle) or Adjective
swims,Unknown
switch,Noun or Verb (usu participle) or Verb (transitive)
switched,Unknown
switches,Unknown
switching,Unknown
swore,Verb (usu participle)
sworn,Verb (usu participle) or Adjective
swum,Verb (usu participle)
system,Noun
systematic,Adjective
systematically,Unknown
systems,Unknown
table,Noun or Verb (transitive)
tablecloth,Noun
tables,Unknown
tablet,Noun
tablets,Unknown
tackle,Noun or Verb (transitive)
tackled,Verb (usu participle)
tackles,Unknown
tackling,Noun
tail,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Adjective
tails,Plural Noun or Interjection or Adverb
take,Verb (usu participle) or Verb (intransitive)
taken,Verb (usu participle)
taker,Noun
takers,Unknown
takes,Unknown
taking,Adjective or Noun
talk,Verb (intransitive) or Noun or Verb (transitive)
talked,Unknown
talking,Unknown
talks,Unknown
tall,Adjective
taller,Unknown
tallest,Unknown
tallness,Noun
tank,Noun or Verb (transitive) or Verb (intransitive)
tankful,Noun
tanks,Unknown
tap,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
tapped,Verb (usu participle)
tapping,Noun or Verb (usu participle)
taps,Noun
taste,Noun or Verb (usu participle) or Verb (transitive)
tasted,Verb (usu participle)
tasteful,Adjective
tastefully,Adverb
tastefulness,Noun
tasteless,Adjective
tastelessly,Adverb
tastelessness,Noun
tastes,Unknown
tasting,Verb (usu participle)
tasty,Adjective
taught,Verb (usu participle)
tax,Noun or Verb (transitive)
taxable,Adjective or Noun
taxation,Noun
taxed,Unknown
taxes,Unknown
taxing,Unknown
taxpayer,Noun
taxpayers,Unknown
tea,Noun
teach,Verb (usu participle) or Verb (transitive)
teacher,Noun
teachers,Unknown
teaches,Unknown
teaching,Noun
teachings,Unknown
tear,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
tearing,Adjective
tears,Plural Noun
teas,Unknown
tech,Noun
technologies,Unknown
technologist,Noun
technologists,Unknown
teeth,Noun
tel,Unknown
telephone,Noun or Verb (usu participle)
telephoned,Verb (usu participle)
telephones,Unknown
telephoning,Verb (usu participle)
television,Noun
televisions,Unknown
tell,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
telling,Adjective
tells,Unknown
temperature,Noun
temperatures,Unknown
ten,Noun or Definite Article
tend,Verb (usu participle) or Verb (intransitive) or Verb (transitive)
tended,Unknown
tendencies,Unknown
tendency,Noun
tending,Unknown
tends,Unknown
tens,Unknown
tenth,Adjective or Noun or Adverb
tenths,Unknown
term,Noun or Verb (transitive)
terms,Plural Noun
terrible,Adjective
terribly,Adverb
test,Verb (usu participle) or Noun
testable,Adjective
tested,Unknown
tester,Noun
testers,Unknown
testing,Unknown
tests,Unknown
than,Conjunction or Preposition
thank,Verb (transitive)
thanked,Unknown
thankful,Adjective
thankfully,Adverb
thanking,Unknown
thankless,Adjective
thanks,Plural Noun or Interjection
that,Definite Article or Conjunction or Adverb or Pronoun
the,Definite Article or Adverb
theater,Noun
theaters,Unknown
theatre,Noun
theatres,Unknown
their,Definite Article
theirs,Pronoun
them,Pronoun or Definite Article
themselves,Pronoun
then,Adverb or Noun or Adjective
theory,Noun
there,Adverb or Pronoun or Noun or Interjection
therefore,Conjunction
these,Definite Article
they,Pronoun
thick,Adjective or Adverb or Noun
thicken,Verb (usu participle) or Verb (intransitive)
thickened,Unknown
thickening,Noun
thickens,Unknown
thicker,Unknown
thickest,Unknown
thickly,Adverb
thickness,Noun
thicknesses,Unknown
thin,Adjective or Adverb
thing,Noun
things,Unknown
think,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
thinker,Noun
thinkers,Unknown
thinking,Noun or Adjective
thinks,Unknown
thinly,Adverb
thinned,Unknown
thinner,Noun
thinnest,Unknown
thinning,Unknown
thins,Unknown
third,Adjective or Noun or Adverb
thirdly,Adverb
thirds,Unknown
thirteen,Noun or Definite Article
thirteenth,Adjective or Noun
thirteenths,Unknown
thirties,Plural Noun
thirtieth,Adjective or Noun
thirtieths,Unknown
thirty,Noun or Definite Article
this,Definite Article or Adverb
those,Definite Article
though,Conjunction or Adverb
thought,Verb (usu participle) or Noun
thoughtful,Adjective
thoughtfully,Unknown
thoughtfulness,Unknown
thoughtless,Adjective
thoughtlessly,Adverb
thoughtlessness,Noun
thoughts,Unknown
thousand,Noun or Definite Article
thousands,Unknown
thousandth,Adjective or Noun
thousandths,Unknown
threat,Noun or Verb (usu participle)
threaten,Verb (transitive)
threatened,Unknown
threatening,Unknown
threateningly,Adverb
threatens,Unknown
threats,Unknown
three,Noun or Definite Article
threes,Unknown
threw,Verb (usu participle)
through,Preposition or Adjective
throughout,Preposition or Adverb
throw,Verb (usu participle) or Noun
throwing,Unknown
thrown,Verb (usu participle)
throws,Unknown
Thurs,Noun
Thursday,Noun
Thursdays,Adverb
tick,Noun or Verb (usu participle)
ticked,Unknown
ticket,Noun or Verb (transitive)
tickets,Unknown
ticking,Noun
ticks,Unknown
tidied,Verb (usu participle) or Adjective
tidier,Unknown
tidies,Unknown
tidiest,Unknown
tidily,Adverb
tidiness,Noun
tidy,Adjective or Verb (usu participle)
tidying,Noun
tie,Verb (usu participle) or Verb (transitive) or Noun
tied,Adjective
ties,Plural Noun or Verb (transitive)
tight,Adjective or Adverb
tighten,Verb (usu participle)
tightened,Unknown
tightening,Unknown
tightens,Unknown
tighter,Unknown
tightest,Unknown
tightly,Unknown
tightness,Noun
tights,Plural Noun
til,Noun
tile,Noun or Verb (transitive)
tiles,Unknown
till,Conjunction or Preposition or Verb (usu participle) or Verb (transitive) or Noun
time,Noun
timed,Verb (usu participle)
timeless,Adjective
timely,Adjective or Adverb
timer,Noun
times,Unknown
timing,Noun
tin,Noun or Adjective or Verb (transitive)
tinier,Adjective
tiniest,Adjective
tins,Unknown
tiny,Adjective
tip,Verb (usu participle) or Verb (transitive) or Noun
tipped,Verb (usu participle)
tipping,Verb (usu participle)
tips,Unknown
tire,Verb (transitive) or Verb (intransitive) or Noun or Verb (usu participle)
tired,Adjective or Verb (usu participle)
tiredly,Unknown
tiredness,Unknown
tireless,Adjective
tirelessly,Adverb
tirelessness,Noun
tires,Unknown
tiring,Verb (usu participle)
title,Noun or Verb (transitive)
titles,Unknown
to,Preposition or Adverb
today,Noun or Adverb
together,Adverb
togetherness,Noun
toilet,Noun
toilets,Unknown
told,Verb (usu participle) or Adjective
tomorrow,Noun or Adverb
ton,Noun or Adverb
tonight,Noun or Adverb
tons,Unknown
too,Adverb
took,Verb (usu participle)
tool,Noun or Verb (usu participle) or Verb (transitive)
tools,Unknown
tooth,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
top,Noun
topped,Verb (usu participle)
topping,Noun or Adjective
tops,Noun
tore,Verb (usu participle) or Noun
torn,Verb (usu participle) or Adjective
total,Noun or Adjective or Verb (intransitive)
totaled,Unknown
totaling,Unknown
totality,Noun
totalled,Unknown
totalling,Verb (usu participle)
totally,Adverb
totals,Unknown
touch,Interjection or Noun or Verb (transitive) or Verb (intransitive)
touched,Adjective
touches,Unknown
touching,Adjective or Preposition
tough,Adjective or Noun or Adverb
tougher,Unknown
toughest,Unknown
toughness,Noun
tour,Noun or Verb (usu participle)
toured,Unknown
touring,Unknown
tourism,Noun
tourist,Noun or Adjective
tourists,Unknown
tours,Unknown
toward,Adjective or Preposition
towards,Preposition
tower,Noun or Verb (intransitive)
towered,Adjective
towering,Adjective
towers,Unknown
town,Noun
towns,Unknown
toy,Noun or Verb (intransitive)
toys,Unknown
track,Noun or Verb (usu participle) or Verb (intransitive)
tracked,Unknown
tracking,Unknown
tracks,Plural Noun
trade,Noun or Verb (transitive) or Verb (intransitive)
traded,Unknown
trader,Noun
traders,Unknown
trades,Unknown
trading,Unknown
traffic,Noun
train,Verb (transitive) or Verb (intransitive) or Noun
trained,Unknown
trainer,Noun
trainers,Unknown
training,Noun
trains,Unknown
transferral,Noun
transferrals,Unknown
travel,Verb (usu participle) or Verb (transitive) or Noun
traveled,Verb (usu participle)
traveler,Noun
travelers,Unknown
traveling,Verb (usu participle)
travelled,Adjective
traveller,Noun
travellers,Unknown
travelling,Verb (usu participle)
travels,Unknown
treasure,Noun or Verb (transitive)
treasured,Verb (usu participle)
treasures,Unknown
treasuring,Verb (usu participle)
treat,Noun or Verb (transitive) or Verb (intransitive)
treatable,Unknown
treated,Unknown
treating,Unknown
treatment,Noun
treatments,Unknown
treats,Unknown
tree,Noun or Verb (transitive)
treeless,Unknown
trees,Unknown
tremendous,Adjective
tremendously,Adverb
trial,Noun
trialed,Unknown
trials,Unknown
trick,Noun or Verb (usu participle)
tricked,Unknown
tricking,Unknown
tricks,Unknown
tricky,Adjective
tried,Verb (usu participle)
tries,Verb (usu participle)
trip,Noun or Verb (intransitive) or Verb (transitive)
tripped,Verb (usu participle)
